id,num_orders
1140787,105.02183646479935
1116819,132.36000420257142
1252003,134.0295993138648
1352888,116.20343732183414
1128508,1409.8494326078007
1034558,1457.5044039829806
1176365,1326.7205245215569
1094576,1405.0440588934066
1392466,1418.9903296173404
1055474,1591.611967551041
1217360,1484.8366743011527
1271801,1459.6987389274204
1345064,1459.9594809360863
1401294,1482.6689837413942
1024879,67.88454963348272
1001797,68.14405951434959
1131807,72.60040448385664
1494899,74.54668970592502
1268958,66.86534394765366
1288154,68.67538961173692
1203405,63.11141184203838
1040370,63.21808083062594
1044833,64.39199912048592
1350447,68.71529611580016
1347690,462.84196543566657
1025721,441.5686380357652
1457412,424.6585248705166
1251774,422.60079686346546
1380718,679.8299891332873
1262455,782.3699447359527
1043759,453.5662501812408
1153098,474.3856336628986
1142567,461.3177588052831
1044267,448.94795229834904
1263998,245.99207983153556
1185434,1080.109009743171
1101049,229.76355265388815
1101699,196.96054307301472
1089294,241.13956091085956
1480593,236.9142750177282
1339799,2344.78692905915
1261433,1720.4601198715302
1397430,180.8564002923601
1083089,244.54825715648815
1138673,390.59270606323804
1306281,540.5728466013165
1042427,407.3129133687935
1039235,438.3655572779332
1270474,424.9455478572219
1387994,415.0429674421855
1204001,415.4604218409083
1146761,415.3033450330195
1160004,432.53302377429395
1274185,424.648232678915
1271542,139.14944534108562
1470774,135.4765059083116
1299041,135.6755889810071
1105837,163.50422962163316
1082803,151.31281498372164
1023822,159.55555620036046
1312925,151.24727670325984
1089746,158.90375621328022
1133734,133.57272798901826
1096643,135.65162035225796
1095601,141.9838487134521
1236999,122.24822099381382
1129005,158.32634665573457
1060160,99.2281819473283
1139012,123.51178646869502
1009801,51.71301320759595
1499374,102.94500210228426
1130038,111.64769481687429
1136954,84.7578942658037
1214539,90.24505240967146
1341789,132.49291172054595
1402501,131.88333889248747
1305350,98.00427252172972
1416500,87.59667304395055
1061620,133.11587790705053
1356623,172.38417248861884
1135009,168.9233152474179
1039371,107.15042424559648
1358442,149.68575010205996
1330108,125.10458750711193
1368952,1385.0192278087993
1402068,1436.4554895769609
1414079,1514.3620489214886
1027086,1442.1490251074329
1376822,3105.6589419023016
1473650,2966.3470339716205
1318829,1495.645835750692
1485144,1525.5023707808377
1440877,4982.16415018311
1259634,4752.807846818886
1197323,153.0179453265164
1334064,222.97938080577887
1474493,299.54151825789114
1452523,394.2627245362157
1109460,294.49873723920916
1397686,149.13441860318085
1436925,176.18921066154383
1271835,161.77736051639928
1266289,197.5173428090836
1172743,178.43196084794138
1028916,199.48590328031221
1373369,148.77655466712682
1159100,218.98505872314624
1078309,74.61958564443852
1444543,87.03607725707143
1403090,96.7143765272916
1091288,85.95893872176302
1357059,80.1687373557085
1258709,65.17516675154802
1016250,88.07166297442996
1291439,190.3780203161443
1487991,188.52718714975103
1173983,179.0315860507627
1455460,144.19947912321913
1093777,145.04117896618135
1284038,165.77908403984702
1398418,173.6056751903054
1100317,145.83911670034465
1050205,179.70066179482103
1355831,102.29752856372703
1205352,40.025528151014534
1352373,44.852421606716966
1145134,400.57057595106414
1285247,347.4236944437111
1485963,41.1728913527115
1410494,39.65921342436124
1194947,50.74210015831564
1479842,50.496827545340345
1141874,44.07765052820324
1219813,70.50520154938968
1020182,220.6960544589397
1083024,305.0146092269705
1027186,290.4851499366303
1226206,289.7574754977865
1193020,285.63773952262636
1208269,300.08687087768254
1441531,306.77201402228235
1201640,313.4269307310553
1412072,307.20589613585014
1063733,306.8175516468027
1196516,176.3619787319071
1115748,153.95892268106635
1281521,153.76078087037482
1451363,157.2301078989433
1430974,134.1476086787448
1461605,135.05746870318558
1248805,79.22214465698758
1365062,167.10067375878012
1413517,187.0890894937028
1079468,159.81991648597514
1462434,109.19079747437078
1171225,113.1445654359357
1113088,104.35419924123354
1421572,108.66603538379425
1231421,110.58637578578754
1155226,107.22641410015774
1050090,111.86469947596913
1462159,110.09063988629157
1262088,111.97022848015632
1059783,108.58356979072221
1068765,456.8512190957552
1221985,489.2767540315666
1301321,493.00109466588054
1463289,516.0934186461251
1275946,505.69341769645325
1400875,497.4319087842956
1348564,453.62235209339593
1273247,514.0600959039552
1017611,514.4076865595462
1062279,504.8493577485945
1237961,460.7066922676208
1224992,441.0698879297645
1311411,445.98680405760797
1058810,429.72262577612884
1180280,454.50876777403363
1171237,515.0964279524435
1345370,444.6658406747831
1361205,478.801784765791
1020415,469.14495884906705
1490702,455.95196498685004
1214923,199.94467474516253
1295739,198.13573278034974
1371494,190.7075606940834
1242910,205.18158418464654
1297462,207.29337542847335
1408420,202.60203080268485
1468795,179.14593851022474
1322980,175.52780220388956
1278810,203.61359145372163
1286425,194.11772495595602
1287421,343.0481610116377
1117909,332.59060746662215
1387886,331.9956518059816
1344564,316.0670455647394
1155339,490.50831179923614
1270105,490.79475170048414
1299390,319.8124263062177
1402691,348.77720105784647
1435663,329.21047442172477
1499834,328.0585244494048
1185266,264.4650027951871
1485491,483.145185722818
1493366,269.18790662294896
1244054,626.7924918288269
1339975,297.3867312365522
1493137,477.70119587942037
1482630,450.341058994513
1237519,256.37899049717765
1414111,274.3698828800921
1290325,266.17095685138275
1064432,282.6451462134876
1220040,255.7006426118166
1275484,256.3953132064955
1272211,258.9527078820945
1290617,267.62582388517075
1321339,281.2419075247517
1458201,307.858841219151
1219875,281.0821125915821
1085852,279.07283198215265
1334748,286.2762131222253
1224780,458.45251858221184
1198616,467.78921251607863
1177611,466.18987711945766
1077911,452.7075482094871
1305831,442.3284088514518
1098936,448.49257664381923
1189364,496.31351349019303
1495457,457.29121622463106
1193672,489.5279848556062
1177716,478.38289547943737
1125817,309.72507098675766
1093651,342.92389934785615
1009004,335.3244581223231
1447838,336.97590971409187
1339194,723.422954359687
1027184,715.9502322812122
1366421,532.3260398840199
1395557,342.4243938428058
1382148,347.09736862854686
1066186,338.6959061615345
1437787,1159.9973196518456
1106809,1227.9278890604237
1318582,1164.0505899277664
1438968,1601.6775939493568
1361549,1624.6447189054381
1057783,1626.7578060489611
1004386,1538.4924343970217
1315211,1245.310631473653
1428093,1229.0484441715505
1163409,880.9017391212681
1040148,489.6387929480395
1460445,289.5999548334457
1180058,270.1809401382537
1462684,307.29715460616666
1138520,412.5849867140478
1317061,303.8206850929765
1054840,311.71788732442235
1438974,310.1194467190028
1002774,331.4944309686751
1159437,337.27692167695614
1089638,804.3446257680841
1443523,808.7579720014197
1163835,812.7838917829142
1494285,795.1448877075754
1318970,811.1744674618975
1230640,782.779811485883
1350989,827.2044513199969
1469698,791.9307265506809
1157662,815.1465638386256
1365942,809.7128029044715
1241167,62.03755976834521
1450701,61.050462821978115
1224760,384.38713806693875
1363494,340.18232606938386
1324577,58.688226649569955
1491314,62.010772926085934
1158272,52.98871818396463
1412751,61.29233949594952
1112151,58.106371573520235
1219827,77.4205380641395
1187185,182.69627939523522
1257724,194.63203963874585
1138065,207.44400103218757
1331635,277.92067284663955
1089050,283.56824487861036
1209677,255.56601698985259
1178390,270.08370454456804
1232486,266.9687790202052
1165663,181.6150530021067
1115081,177.78069247832957
1294491,801.7086809024552
1040703,798.0656587018547
1012461,804.1556893729331
1431639,649.5998313910278
1121810,759.6993595623277
1054385,782.7435775760249
1106975,796.3985225811657
1094087,837.3122817530262
1140825,894.6937757499011
1340524,446.632381726832
1133545,991.3598888174413
1259591,991.3581776870315
1327142,965.1095733441961
1249310,928.8995154489329
1337116,2131.2695210897396
1426288,3027.3838778229206
1178106,967.0781953777521
1112605,823.9403864313425
1297011,766.0363996496591
1015985,951.9012538049316
1413327,425.41922474196735
1173972,478.5930824408754
1350644,454.8360645215818
1103990,446.8485671594421
1093038,445.694339072467
1435909,413.6042657924191
1158632,455.47209372205657
1044666,416.9725569598475
1022214,451.8605197184334
1109852,421.3189168845033
1103251,73.08991881253465
1113951,85.6821315627479
1075058,115.44801592568638
1395991,128.7660012163477
1060374,122.48273660532547
1344988,119.87211240839652
1379139,101.47605370899439
1216578,97.75961286438648
1347909,132.4894120868949
1124487,108.6990983456025
1314422,57.16611531536825
1026962,53.29848679564673
1019750,51.454324564658044
1052756,59.85438846013978
1199363,191.65849858862353
1268913,114.84581957818827
1301467,55.698715963935754
1203194,54.564735190784695
1182935,57.0723268226366
1163522,51.736636942244985
1072037,128.3897940229645
1398096,114.15798742406726
1094768,134.21796818799731
1458256,142.1305041719026
1469568,117.53223588071782
1042422,121.47474457973279
1281477,117.33327908759742
1427545,124.85794749373453
1398303,151.78035841547205
1297500,80.94649478003502
1184259,21.0425495693504
1359066,20.6533471601094
1328835,20.63692336490648
1375031,18.57478681316648
1180363,69.49143750739998
1079995,159.7193450534422
1468705,76.2275821858084
1041884,79.63434747243502
1161571,96.07478529959033
1049477,132.07446956615158
1363599,151.9085096381007
1138175,64.18027704368798
1165312,71.00946994538762
1419232,58.26581026575944
1093243,527.3906752381514
1146579,567.8496851043636
1250371,559.7209341490815
1441494,530.000480081241
1146752,532.39519943524
1427935,556.1554014527674
1012377,560.2553694076236
1264350,540.4524371651491
1169852,580.6299512415511
1392031,593.8219671044318
1140763,166.91424371180247
1359423,166.12118331967523
1145373,112.52898937025397
1381586,117.71478205974807
1486989,164.01797931301704
1061075,157.30178206634253
1018684,116.80563467843012
1165135,114.64055344467246
1365978,164.00757078716242
1425692,162.71032099424798
1352787,40.951398842028944
1106798,386.30564191595477
1151845,330.1565694464615
1446773,38.860505762590044
1000259,40.259151957027036
1361688,32.42151749886325
1339452,274.48262514707665
1296483,283.6976499681031
1265643,277.4575848461153
1243332,296.2174055868963
1017985,472.15995519949865
1002910,671.7078508834345
1214298,559.5142920638265
1265634,273.6959395685852
1490788,269.5238701934094
1054015,263.75374741478083
1394286,80.06312955280593
1020966,150.80849349072503
1210680,170.97776410277257
1007010,249.91049857993696
1426974,110.1595382955737
1167015,78.4795986399272
1208134,78.45943853781301
1088146,75.7146821171084
1384893,83.8454910787289
1295493,78.72696648436639
1237768,125.50630295377304
1134786,125.12718095927006
1052017,126.4883847824184
1209585,127.53935446023092
1115016,277.4328330698677
1101235,210.08465732156807
1448019,126.31132772530617
1315737,117.71114630688484
1039269,128.2611721463228
1436545,128.322553715756
1445418,68.06016082661114
1001412,71.08218555898513
1389027,75.14758870841982
1406711,89.52621015413094
1070287,102.49791393505586
1084653,93.09199182942099
1137633,92.97597494453223
1233884,60.63486711645474
1315294,608.5442227633595
1282318,592.0701038465172
1206406,589.0452184966091
1245457,596.9220005647993
1324576,575.9569985585927
1054723,563.3339783576013
1240913,585.0478464358591
1403942,549.786887576385
1004923,572.010511999716
1429694,571.9904341499652
1029910,578.7177486532653
1228946,1761.9501962006977
1119476,641.8551652493645
1306935,618.26028994855
1349929,643.5862644589213
1391689,660.9705829823989
1350008,3721.832373962393
1017175,2582.121512717986
1230601,602.7016477598302
1353563,581.6239342326274
1460117,32.11064140398183
1366885,31.20817603732238
1096075,30.071599927524016
1117594,27.9373629110661
1486028,24.99175270010782
1135738,25.128303974719238
1222614,25.865033893189416
1406377,18.48829410382138
1244061,794.7275770152236
1003197,773.858980954987
1289790,699.0805450868944
1036601,777.276260094202
1050954,774.9963891412805
1492614,783.4722979375798
1468175,777.9245576045706
1127745,876.1988100929232
1356109,897.5125035957459
1288414,437.5934129271623
1186700,589.8289881644216
1088403,506.62547328473755
1133590,557.4317872005174
1155657,550.7969625238821
1348738,563.6700090557645
1497813,499.96031240475315
1094690,548.2692693904966
1152196,552.211506696267
1003610,580.6503457419657
1479704,568.552431687247
1068127,117.64715363893183
1222762,112.39089549815961
1324076,80.5668153972579
1473003,109.93553836477365
1343036,111.93830795578648
1255407,110.19257147541332
1338733,80.3956891994146
1482136,76.00427040860214
1147855,115.97691045980625
1311799,113.779279529019
1306558,79.5325590705987
1494027,67.62231364841048
1265348,63.61517578618522
1083041,69.26994389655695
1003331,71.11508825872524
1123214,55.966792362891745
1038791,56.79592756421014
1134852,73.50626367053107
1403461,75.94429647372928
1002912,69.07277755770313
1089089,1347.372772656155
1082554,1293.7052183074022
1353572,1179.9640742705506
1015394,1290.3029236582188
1320654,1271.3122864959848
1108704,1271.3152892116498
1349640,1282.214882190853
1233603,1216.3649324462333
1240827,1286.7051848475262
1054033,1240.2057618726817
1398644,25.39731560007229
1303762,24.196637933559142
1272724,24.46630116005978
1423160,25.46840126894587
1055961,25.180790625061803
1481640,23.96140187822577
1031471,23.102437179677274
1241213,25.13685016243541
1055152,316.2353561883699
1075123,311.6837539274393
1365959,295.605315873601
1195304,295.02819295121515
1211091,505.9410507517421
1373638,591.2515000132803
1091949,296.706635421769
1485637,308.49894479897756
1214130,302.05800864299886
1277790,307.8585399706834
1014247,248.88682816358332
1415059,1187.4904986909994
1107132,226.23171282928743
1011846,198.53930240399995
1036998,236.5929513788854
1006386,237.68875176994953
1412745,2740.892156356873
1375145,1850.7286339433783
1354719,218.45153927636713
1416624,243.50794459838656
1162670,397.56075895084655
1473999,392.72172633524536
1415730,386.33218709815077
1070101,400.91417561818974
1149110,396.94683196550307
1268657,405.7373979541623
1125034,506.7380044840957
1233869,372.5647415057685
1478615,513.7059683299466
1081273,381.3712418972394
1452584,68.9175985934118
1082717,50.83516778310839
1009386,65.66723185429049
1251805,48.2058942630726
1390565,26.917535697479344
1301315,49.2555224161588
1033019,41.67013198100628
1127204,44.51646600489453
1454285,47.86018162336061
1230213,48.531508106257185
1216199,32.899233432717175
1338024,64.50979387548922
1316220,45.66382177765631
1261077,73.74802840983641
1499021,50.820791228991794
1384202,41.20092447192235
1327954,53.065175536916534
1139730,682.2221785730032
1301842,634.6827850110735
1251244,634.2581907721833
1183358,600.8787486237919
1059732,2208.686956720156
1151274,2006.3745809363961
1072415,603.9054050095162
1469941,581.5578820232553
1288037,2758.6781208697394
1325139,2767.8814636468283
1101375,63.031602369761416
1398435,121.57878400192504
1353965,169.82646225759393
1183936,247.3539896357904
1311911,99.46997819693321
1062494,70.24303981140154
1410039,62.87104514226144
1187463,65.9165823705278
1082477,75.13143020174341
1345516,66.69094713019399
1022008,116.95650079086295
1438700,79.01787085472562
1314739,75.2844747051047
1316314,38.85664991524888
1050661,44.000881065711745
1317396,36.73158033067217
1179891,33.30187360867932
1035233,27.51031436108699
1011404,35.725153118696426
1306324,223.3329454354464
1473058,166.24904005656614
1463455,188.04025959036017
1248427,183.52584561654754
1173141,195.37750601736124
1471497,193.1258485924411
1455556,194.9319844821986
1305973,179.3595061680588
1456111,210.96233106817445
1311369,163.37455720682826
1084924,28.611283247896942
1075942,34.376245067906304
1458788,404.79433657114464
1108592,349.11994623954445
1091948,30.826678041680392
1028978,37.5461674503634
1480899,36.70616406290286
1043364,30.713246209170787
1390783,52.240095804694114
1083460,276.8541055461508
1113545,360.3683543635455
1175098,361.07147472707624
1107789,391.3583353140352
1472551,347.6090802732108
1434395,386.08788361872604
1204957,351.5814502559207
1066271,334.414099018772
1201647,362.28360971221764
1207963,351.1090485550775
1224651,52.635034411856914
1102821,47.0062600455703
1413179,40.69776064802808
1064720,26.752944373556044
1333985,48.8715891598154
1485965,57.59848107525386
1045179,44.304424688376905
1034980,125.46034777767801
1055582,122.61537279150419
1444798,84.21238603955504
1059223,126.87611465869024
1047097,126.59555814562783
1121896,84.07280771760479
1093815,86.34543991734976
1171798,83.27460056209311
1110818,123.54278874655657
1368837,116.9869136565124
1016415,431.09947521822767
1300798,429.31767168269846
1093179,414.7212500531286
1305192,445.0463013539462
1095872,436.6947349966845
1000264,437.56148595341466
1253533,382.9236290412
1109365,426.8602643086123
1492072,448.15087506939346
1369989,444.8178225452799
1233753,235.14914003184572
1113550,235.5049807430252
1119683,267.8333630607216
1351878,377.6293950788462
1143262,289.572887108445
1058344,229.019556302508
1414470,262.86840991375107
1252992,225.40763770539152
1115685,239.8453397574608
1421486,266.48629421533656
1320342,92.8852625862187
1021911,87.26712612777362
1251776,79.7788811076436
1165288,90.0618365013279
1113019,95.86312325683281
1116213,91.973967777534
1044947,92.10788315637814
1402049,86.21498181894125
1073679,150.3653014200664
1088866,157.47873241135989
1194180,155.13938584894424
1474476,159.95706168981695
1049402,338.2494077982752
1416839,329.62729949239724
1218844,150.9954030935633
1170492,163.0458711009799
1091303,160.99545772432282
1367373,168.34163777091325
1241826,91.93178079287401
1023270,193.24046054510623
1495450,105.70102360910475
1383578,161.8066222659091
1482218,109.17703433775988
1414458,197.26043108893643
1306516,180.36359459812357
1180610,85.12688529447144
1323085,88.82284982083608
1212285,91.72690481383741
1039279,137.63708522168452
1395825,149.12263453834112
1386899,158.70490246992216
1216036,164.45028927611358
1225001,171.11301720493276
1196661,153.2074112451072
1496261,223.87093809049483
1194929,153.19187397298438
1209119,147.06446370289873
1397954,127.28857443764034
1433003,395.36017144922
1306725,369.4638262471407
1355897,369.06495484115766
1064394,373.8330280262813
1299518,413.3462134785302
1401228,360.2814661164049
1495883,367.3569841933925
1186113,386.88975704548943
1452283,379.2961399670797
1478258,373.2739441071086
1197751,182.65124428060244
1124970,188.01498121195286
1131633,180.44187214185922
1414498,183.06232783807783
1453888,323.64298571294665
1158313,443.2194679793516
1100676,445.4088618313852
1158135,179.50965920596107
1171800,188.4169727534561
1026264,186.99865649833558
1321385,999.8097865124168
1050460,981.5191238047831
1146215,965.0540748558008
1419175,1380.6101740063348
1372396,1426.9780426095429
1432207,1342.4648109921607
1394210,1283.9128428578324
1443225,973.5559493806581
1342526,939.2605887702155
1449114,698.1460214349443
1123390,520.9770597265159
1247236,165.8824236255142
1261392,163.69463861966386
1489922,200.2220181684744
1401658,275.3285055004598
1125250,266.2155884975013
1037647,285.0390222122174
1138222,202.57415385774007
1266103,295.50757244938154
1003947,279.492940816097
1348210,691.547994372541
1145349,678.3123114592469
1373036,672.8427765841111
1309199,682.1312825125772
1171211,680.8464599748288
1402145,687.2524464099527
1475657,669.9588221416186
1467695,646.511118146294
1147970,667.0582445371894
1378850,655.8309031891865
1121390,34.02295558723158
1237926,32.35338446276458
1492615,281.1512372611542
1006586,242.88518574803956
1000914,32.14721675339221
1405281,29.259767758532597
1140630,32.01196824886802
1179175,31.01847595536411
1328240,40.594314979742805
1148498,65.03121868610943
1444150,64.09885861942311
1184976,67.75184269606238
1455643,99.32526710705402
1054872,92.7730125315103
1465520,86.274003892244
1235991,91.14299639741405
1357362,92.81448995917394
1224648,61.420378093364434
1042687,61.4354286243318
1435100,1095.3454064379682
1386731,1122.7352152190897
1030695,1100.9192227818155
1254045,897.6373448202394
1392602,1094.9208934472526
1443272,1036.8862327935085
1147078,1106.1403504350642
1065907,1159.5839362086201
1354825,1122.7670211810148
1177980,590.3427570901094
1201164,1934.0460602360636
1003099,1983.4625923983704
1002495,2053.183296743838
1365578,1789.0432511800273
1419626,5071.60879468623
1195370,4864.736533224896
1207458,1861.9264468292179
1408017,1958.319387133744
1090667,1642.8938146110918
1397788,2061.8647578856653
1227739,526.6842466331598
1362484,615.5820484356176
1097531,553.0010498694621
1082537,564.0728300570041
1484097,584.4122788498513
1325444,602.499853118417
1276142,528.3696600227494
1333143,601.2433624307521
1487777,571.0418590796801
1395108,573.9797790369822
1042584,91.23201056082164
1274476,111.6308969382558
1055703,88.2230360686961
1247424,120.94417560372926
1302516,130.7898892200844
1171030,93.91108067445181
1266519,123.48946469442505
1137275,114.9525816182096
1266254,123.48342231313934
1125205,115.54497878193331
1282243,143.13332574104516
1265496,130.40962449782273
1269069,127.51659001558443
1421700,146.96027612301566
1095834,357.6800851298361
1175473,248.90899748999837
1299709,136.12306832223464
1454164,137.49103950575568
1068339,135.33255362017218
1131994,121.00737388362602
1452032,121.00999547762906
1268214,92.09519538389682
1261241,108.78455743030621
1209168,123.55183184664456
1106716,117.92709168594146
1104690,121.11572594297449
1117544,86.25309023504128
1417850,113.78355188748593
1211259,143.28212963961997
1431972,109.93263268682715
1475506,70.05863510907051
1409045,70.85589563197959
1410758,72.56206601054866
1368841,74.79209066756039
1409653,74.48267526602474
1251129,57.38067688389919
1199822,60.07893041194717
1306963,67.73247081605517
1352289,56.15530802937812
1487534,53.70249018509272
1043614,121.36390814700324
1388656,280.894319073016
1464836,126.45232762575935
1072381,112.95013687038534
1388909,139.1056066888268
1280894,214.41812099701616
1356370,242.3551859145131
1245069,111.64340825598745
1295639,116.20576513083145
1305904,97.13479458775628
1292177,586.5986782986967
1317384,635.0950001085536
1121211,656.8807694717036
1021640,642.9040984352804
1210569,664.5849549544786
1442046,627.9688967595964
1131692,651.9377548361075
1325899,683.2148350229261
1035806,668.3800047620432
1192752,598.6761060094299
1154621,259.5654384019589
1105567,253.3797832931945
1351561,253.2441471841232
1284314,256.3172862994795
1119425,254.57256811945442
1071315,256.192230434841
1053700,251.73062904960275
1196897,253.63664629645405
1100864,250.44883286222992
1095250,265.9300023759925
1314012,78.87730092527568
1177213,68.47423468102005
1312239,491.5916994541558
1371943,442.246776752391
1269951,71.08065906821929
1124463,71.59726374659871
1171380,68.06126414799293
1257945,61.08712861667908
1164850,67.30434033108016
1317829,101.49926431312834
1494403,508.91099706332
1372964,545.5941786866077
1028254,532.4431887846395
1394819,540.8060961043371
1239193,823.288094270141
1466747,1179.9403539976092
1460540,757.7687245763217
1109530,544.9213019053694
1140660,505.1303155326828
1015607,497.5044859778954
1039868,191.49752203366836
1179336,354.15789181268184
1156949,303.9301576437505
1416864,393.2289810213982
1229607,254.5796003387299
1488828,201.18238150554697
1243030,181.01474898263987
1342622,186.7955874200549
1474891,197.37307548557735
1107378,178.97702671004913
1120819,167.765143389252
1195282,159.3952939029121
1335120,165.42181928608835
1377332,165.1522321700621
1318602,316.120632893887
1106208,235.9814034629079
1496726,164.4201939069341
1040688,165.43130590794954
1359566,170.30105081203982
1322847,167.2633906197741
1419205,205.02158179471456
1376392,215.44475455463962
1471555,219.3902816637929
1157631,287.56338708590016
1446675,284.2876432989306
1171196,266.30189274354916
1353589,294.81651594274666
1083761,270.1326580799007
1017978,175.35384482401918
1204607,181.88975381613608
1179263,884.1511882710009
1287664,877.2199780145947
1101142,842.9182432675676
1259598,835.6438909390644
1403541,835.6702875236044
1101243,875.5028643967028
1235681,848.1660424109716
1473044,833.6823494014403
1165704,810.8227272277109
1327609,827.729600967429
1382591,780.7243537942983
1258870,2012.1889190531906
1340640,828.573660963208
1165396,773.4795499913857
1460743,875.9223572423308
1210591,829.0923014969194
1428233,4281.811270189956
1094909,3264.504142262022
1332634,787.6105928913422
1226462,871.1904215233609
1022245,77.44501262603552
1082397,88.31372514145143
1136816,75.01974193686654
1478736,70.41585939869157
1468754,55.95470316318954
1392549,50.444682078799964
1268353,56.71295962020341
1295313,51.92112727073896
1086365,58.06517929012961
1072664,918.1534685342988
1271325,904.9777762238409
1468915,815.8174575151693
1396555,870.942938395182
